time,mean,max,,hor,ver,hormax,vermax
20220421_161324,0.019487389,0.061794866,4.92E-05,0.004086908,0.005378194,0.050688174,0.041889809
20220421_161324,0.019487389,0.061794866,4.92E-05,0.004086908,0.005378194,0.050688174,0.041889809
20220421_161324,0.019487389,0.061794866,4.92E-05,0.004086908,0.005378194,0.050688174,0.041889809
20220421_161324,0.020286815,0.076368928,5.85E-05,0.003342007,0.002102724,0.050157707,0.065692067
20220421_161324,0.020286815,0.076368928,5.85E-05,0.003342007,0.002102724,0.050157707,0.065692067
20220421_161324,0.020640638,0.066693701,2.36E-05,0.008331572,-0.000829921,0.063871719,0.0593725
20220421_161324,0.020640638,0.066693701,2.36E-05,0.008331572,-0.000829921,0.063871719,0.0593725
20220421_161324,0.019666708,0.075561307,3.14E-05,0.004121394,0.003659518,0.046782926,0.054914929
20220421_161324,0.019666708,0.075561307,3.14E-05,0.004121394,0.003659518,0.046782926,0.054914929
20220421_161324,0.019666708,0.075561307,3.14E-05,0.004121394,0.003659518,0.046782926,0.054914929
20220421_161324,0.019549315,0.059593286,5.66E-05,0.006632735,-0.000248571,0.04602313,0.047707666
20220421_161324,0.020817623,0.080451727,0.000120336,0.005872358,-0.000335198,0.063629612,0.077597491
20220421_161325,0.020817623,0.080451727,0.000120336,0.005872358,-0.000335198,0.063629612,0.077597491
20220421_161325,0.020717814,0.058595594,0.000105052,0.007042418,-0.006572794,0.046486747,0.046936058
20220421_161325,0.020717814,0.058595594,0.000105052,0.007042418,-0.006572794,0.046486747,0.046936058
20220421_161325,0.020717814,0.058595594,0.000105052,0.007042418,-0.006572794,0.046486747,0.046936058
