time,magmean,max,min,hor,ver,horabs,verabs
20220125_141402,4.112547934,12.38545799,0.017995039,2.2858553,-2.742559,2.4511108,3.0093224
20220125_141402,4.130406107,12.47487545,0.011587808,2.3013768,-2.7472322,2.4630046,3.0168521
20220125_141403,4.136367221,12.82010555,0.015659776,2.2936916,-2.7516246,2.4657922,3.0348
20220125_141403,4.10852853,13.18272209,0.004601064,2.2718878,-2.7457829,2.4476004,3.0153158
20220125_141404,4.132101628,12.57640743,0.004353216,2.32088,-2.7416263,2.4822168,3.0079904
20220125_141404,4.139445771,12.57351494,0.010367603,2.2882001,-2.7411053,2.4688518,3.0281599
20220125_141405,4.107250844,13.0080204,0.002637068,2.2669623,-2.7361577,2.4500706,3.006319
20220125_141405,4.139365178,12.86868477,0.014386791,2.2961385,-2.755441,2.4712567,3.0234826
20220125_141406,4.252007197,13.02992058,0.010039459,2.3842075,-2.8619583,2.549172,3.1147273
20220125_141406,4.371486188,13.4267168,0.004697223,2.4496102,-2.992268,2.6102414,3.2264967
20220125_141407,4.498402982,14.70788574,0.021312451,2.537011,-3.1198497,2.6969326,3.3161244
20220125_141407,4.675571825,16.46172333,0.009889033,2.6605344,-3.2809682,2.8046114,3.4560578
20220125_141408,4.782843995,16.2635479,0.006723191,2.7337976,-3.4027603,2.874582,3.5438673
20220125_141408,4.932080247,16.07091141,0.009822738,2.8615592,-3.5226305,2.993065,3.6408272
20220125_141409,5.126456752,16.18064499,0.022318874,2.939839,-3.7448149,3.068674,3.8337476
20220125_141409,5.308558532,16.49142075,0.02715556,3.0606885,-3.9054594,3.1914349,3.9730456
20220125_141410,5.482342598,16.35326576,0.022036837,3.194091,-4.0333376,3.3216958,4.087432
20220125_141410,5.651171131,15.77501011,0.024024852,3.3111062,-4.1790085,3.4300373,4.2249694
20220125_141410,5.794798771,15.43920708,0.045080453,3.4719017,-4.248619,3.5835505,4.289562
20220125_141411,5.982662445,15.24700642,0.037659377,3.6015162,-4.3853283,3.7184813,4.419951
20220125_141411,6.185009192,15.14241886,0.030012574,3.7572415,-4.5030704,3.8684452,4.545664
20220125_141412,6.14459458,15.55160713,0.059735056,3.7912135,-4.4367046,3.8949823,4.483362
20220125_141412,6.364053882,15.85982323,0.039006487,3.9397275,-4.597045,4.0448027,4.6386876
20220125_141413,6.611899299,16.51199913,0.055308633,4.1485815,-4.746306,4.264614,4.7917757
20220125_141413,6.747434204,17.73576546,0.026571179,4.256292,-4.8483934,4.351285,4.892984
20220125_141414,7.013485358,17.20922852,0.044370051,4.5048127,-4.9945564,4.587455,5.0401125
20220125_141414,7.110275575,16.93476868,0.019491697,4.606651,-5.0262713,4.6763425,5.080637
20220125_141415,7.312283104,16.76315498,0.034056496,4.8005104,-5.12436,4.8566427,5.1724305
20220125_141415,7.426041171,16.57496452,0.039164059,4.918574,-5.1580257,4.9742327,5.2056866
20220125_141416,7.611395046,16.27430344,0.026517697,5.1075625,-5.2237206,5.162398,5.268092
20220125_141416,7.726601741,16.12473106,0.044358984,5.257888,-5.2279863,5.3075747,5.278409
20220125_141417,7.841278828,15.8724041,0.04549453,5.4294996,-5.213413,5.4697237,5.2543263
20220125_141417,7.999022602,16.53957558,0.055543523,5.6284204,-5.2228146,5.6706142,5.2642584
20220125_141418,7.963298019,16.55645943,0.047377415,5.576417,-5.2287045,5.6243563,5.2558703
20220125_141418,7.993959542,16.78253555,0.04796923,5.6042833,-5.2442765,5.6514864,5.2728844
20220125_141419,8.003709674,16.70146751,0.035523668,5.5967164,-5.262961,5.642736,5.2957096
20220125_141419,8.01955696,16.52965927,0.042393088,5.619851,-5.269492,5.664275,5.299482
20220125_141420,7.93747223,16.38593674,0.061006036,5.539836,-5.229178,5.5833745,5.2717133
20220125_141420,7.975871929,16.52692795,0.073514305,5.5887156,-5.243509,5.6308036,5.2755656
20220125_141421,7.977620642,16.50998878,0.046668626,5.597127,-5.237962,5.6444573,5.2651324
20220125_141421,7.995061892,16.57904243,0.071703054,5.619119,-5.2329044,5.6642447,5.2615547
20220125_141422,7.969942347,16.4537468,0.079494618,5.6010675,-5.2195826,5.6430936,5.245243
20220125_141422,7.969042767,16.52013016,0.067393892,5.601531,-5.2161155,5.6363144,5.252417
20220125_141423,7.933408112,16.57053566,0.061423656,5.564397,-5.197953,5.605503,5.2321997
20220125_141423,7.989557837,16.18458939,0.028816257,5.619388,-5.2178926,5.6693134,5.2493515
20220125_141424,7.95139183,16.55025864,0.077655599,5.587984,-5.196185,5.6354446,5.2268105
20220125_141424,7.989899445,16.33887672,0.051404554,5.6223845,-5.218628,5.6654773,5.2503276
20220125_141425,7.934727996,16.51175117,0.06453371,5.559532,-5.2061443,5.6068764,5.2303457
20220125_141425,7.911954734,16.52798271,0.051119708,5.561613,-5.1674147,5.60331,5.2067075
20220125_141426,7.955439867,16.39493942,0.045607947,5.5736747,-5.2130494,5.6207614,5.257398
20220125_141426,7.947861449,16.38343239,0.027649092,5.5659227,-5.2133703,5.6177373,5.244783
20220125_141427,7.969490528,16.59984589,0.052603044,5.581947,-5.229243,5.6305475,5.2625046
20220125_141427,7.981477182,16.4122467,0.042907197,5.600442,-5.224249,5.6501756,5.2594695
20220125_141428,7.988064475,16.40155029,0.064694144,5.607348,-5.237469,5.6490564,5.2677817
20220125_141428,7.982263425,16.57969284,0.095136568,5.587293,-5.241482,5.6321807,5.2781863
20220125_141429,7.927633305,16.6118412,0.040121973,5.568065,-5.192511,5.610482,5.2206655
20220125_141429,7.952413079,16.67622948,0.064393781,5.5709815,-5.1952043,5.6240115,5.245087
20220125_141430,7.955382026,16.13838768,0.026674712,5.577287,-5.2117147,5.6253138,5.244578
20220125_141430,7.939394985,16.22470093,0.033543862,5.6008396,-5.172742,5.641656,5.211482
20220125_141431,7.97320814,16.55634117,0.076031961,5.582853,-5.2357745,5.632644,5.262038
20220125_141431,7.962476728,16.23916626,0.022593988,5.5904117,-5.205607,5.633825,5.243852
20220125_141432,7.973454117,16.35419273,0.047645912,5.605057,-5.2096295,5.64876,5.246727
20220125_141432,7.97390979,16.61909294,0.031012235,5.60342,-5.2106695,5.6481953,5.251313
